"year","area","code","currency","gdp"
1994,"Mississippi","GDP_SAS-1","millions of current dollars",51602
1994,"Mississippi","RGDP_SAS-1","millions of chained 1997 dollars",53852
1994,"Mississippi","PCRGDP_SAS-1","chained 1997 dollars",20027
1994,"Missouri","GDP_SAS-1","millions of current dollars",130567
1994,"Missouri","RGDP_SAS-1","millions of chained 1997 dollars",137379
1994,"Missouri","PCRGDP_SAS-1","chained 1997 dollars",25801
1994,"Montana","GDP_SAS-1","millions of current dollars",17062
1994,"Montana","RGDP_SAS-1","millions of chained 1997 dollars",17932
1994,"Montana","PCRGDP_SAS-1","chained 1997 dollars",20820
1994,"Nebraska","GDP_SAS-1","millions of current dollars",43504
1994,"Nebraska","RGDP_SAS-1","millions of chained 1997 dollars",45806
1994,"Nebraska","PCRGDP_SAS-1","chained 1997 dollars",27947
1994,"Nevada","GDP_SAS-1","millions of current dollars",45173
1994,"Nevada","RGDP_SAS-1","millions of chained 1997 dollars",48267
1994,"Nevada","PCRGDP_SAS-1","chained 1997 dollars",32193
1994,"New England","GDP_SAS-1","millions of current dollars",392602
1994,"New England","RGDP_SAS-1","millions of chained 1997 dollars",415642
1994,"New England","PCRGDP_SAS-1","chained 1997 dollars",31026
1994,"New Hampshire","GDP_SAS-1","millions of current dollars",29190
1994,"New Hampshire","RGDP_SAS-1","millions of chained 1997 dollars",30113
1994,"New Hampshire","PCRGDP_SAS-1","chained 1997 dollars",26355
1994,"New Jersey","GDP_SAS-1","millions of current dollars",251573
1994,"New Jersey","RGDP_SAS-1","millions of chained 1997 dollars",265388
1994,"New Jersey","PCRGDP_SAS-1","chained 1997 dollars",33114
1994,"New Mexico","GDP_SAS-1","millions of current dollars",41685
1994,"New Mexico","RGDP_SAS-1","millions of chained 1997 dollars",42030
1994,"New Mexico","PCRGDP_SAS-1","chained 1997 dollars",24982
1994,"New York","GDP_SAS-1","millions of current dollars",555322
1994,"New York","RGDP_SAS-1","millions of chained 1997 dollars",596435
1994,"New York","PCRGDP_SAS-1","chained 1997 dollars",32311
1994,"North Carolina","GDP_SAS-1","millions of current dollars",181288
1994,"North Carolina","RGDP_SAS-1","millions of chained 1997 dollars",189755
1994,"North Carolina","PCRGDP_SAS-1","chained 1997 dollars",26401
1994,"North Dakota","GDP_SAS-1","millions of current dollars",14304
1994,"North Dakota","RGDP_SAS-1","millions of chained 1997 dollars",15045
1994,"North Dakota","PCRGDP_SAS-1","chained 1997 dollars",23333
1994,"Ohio","GDP_SAS-1","millions of current dollars",281925
1994,"Ohio","RGDP_SAS-1","millions of chained 1997 dollars",294384
1994,"Ohio","PCRGDP_SAS-1","chained 1997 dollars",26396
1994,"Oklahoma","GDP_SAS-1","millions of current dollars",68251
1994,"Oklahoma","RGDP_SAS-1","millions of chained 1997 dollars",72406
1994,"Oklahoma","PCRGDP_SAS-1","chained 1997 dollars",22069
1994,"Oregon","GDP_SAS-1","millions of current dollars",75393
1994,"Oregon","RGDP_SAS-1","millions of chained 1997 dollars",76924
1994,"Oregon","PCRGDP_SAS-1","chained 1997 dollars",24645
1994,"Pennsylvania","GDP_SAS-1","millions of current dollars",296602
1994,"Pennsylvania","RGDP_SAS-1","millions of chained 1997 dollars",311576
1994,"Pennsylvania","PCRGDP_SAS-1","chained 1997 dollars",25610
1994,"Plains","GDP_SAS-1","millions of current dollars",467337
1994,"Plains","RGDP_SAS-1","millions of chained 1997 dollars",490357
1994,"Plains","PCRGDP_SAS-1","chained 1997 dollars",26678
1994,"Rhode Island","GDP_SAS-1","millions of current dollars",24354
1994,"Rhode Island","RGDP_SAS-1","millions of chained 1997 dollars",25882
1994,"Rhode Island","PCRGDP_SAS-1","chained 1997 dollars",25475
1994,"Rocky Mountain","GDP_SAS-1","millions of current dollars",203686
1994,"Rocky Mountain","RGDP_SAS-1","millions of chained 1997 dollars",214348
1994,"Rocky Mountain","PCRGDP_SAS-1","chained 1997 dollars",26232
1994,"South Carolina","GDP_SAS-1","millions of current dollars",82062
1994,"South Carolina","RGDP_SAS-1","millions of chained 1997 dollars",85856
1994,"South Carolina","PCRGDP_SAS-1","chained 1997 dollars",23170
1994,"South Dakota","GDP_SAS-1","millions of current dollars",17330
1994,"South Dakota","RGDP_SAS-1","millions of chained 1997 dollars",18141
1994,"South Dakota","PCRGDP_SAS-1","chained 1997 dollars",24823
1994,"Southeast","GDP_SAS-1","millions of current dollars",1505937
1994,"Southeast","RGDP_SAS-1","millions of chained 1997 dollars",1587062
1994,"Southeast","PCRGDP_SAS-1","chained 1997 dollars",24964
1994,"Southwest","GDP_SAS-1","millions of current dollars",686299
1994,"Southwest","RGDP_SAS-1","millions of chained 1997 dollars",723716
1994,"Southwest","PCRGDP_SAS-1","chained 1997 dollars",26059
1994,"Tennessee","GDP_SAS-1","millions of current dollars",129895
1994,"Tennessee","RGDP_SAS-1","millions of chained 1997 dollars",136301
1994,"Tennessee","PCRGDP_SAS-1","chained 1997 dollars",26054
1994,"Texas","GDP_SAS-1","millions of current dollars",475990
1994,"Texas","RGDP_SAS-1","millions of chained 1997 dollars",505162
1994,"Texas","PCRGDP_SAS-1","chained 1997 dollars",27212
1994,"United States","GDP_SAS-1","millions of current dollars",6912844
1994,"United States","RGDP_SAS-1","millions of chained 1997 dollars",7288327
1994,"United States","PCRGDP_SAS-1","chained 1997 dollars",27699
1994,"Utah","GDP_SAS-1","millions of current dollars",42591
1994,"Utah","RGDP_SAS-1","millions of chained 1997 dollars",44958
1994,"Utah","PCRGDP_SAS-1","chained 1997 dollars",22932
1994,"Vermont","GDP_SAS-1","millions of current dollars",13689
1994,"Vermont","RGDP_SAS-1","millions of chained 1997 dollars",14178
1994,"Vermont","PCRGDP_SAS-1","chained 1997 dollars",24284
1994,"Virginia","GDP_SAS-1","millions of current dollars",177057
1994,"Virginia","RGDP_SAS-1","millions of chained 1997 dollars",188082
1994,"Virginia","PCRGDP_SAS-1","chained 1997 dollars",28527
1994,"Washington","GDP_SAS-1","millions of current dollars",150805
1994,"Washington","RGDP_SAS-1","millions of chained 1997 dollars",159470
1994,"Washington","PCRGDP_SAS-1","chained 1997 dollars",29668
1994,"West Virginia","GDP_SAS-1","millions of current dollars",34592
1994,"West Virginia","RGDP_SAS-1","millions of chained 1997 dollars",35963
1994,"West Virginia","PCRGDP_SAS-1","chained 1997 dollars",19756
1994,"Wisconsin","GDP_SAS-1","millions of current dollars",129437
1994,"Wisconsin","RGDP_SAS-1","millions of chained 1997 dollars",135190
1994,"Wisconsin","PCRGDP_SAS-1","chained 1997 dollars",26334
1994,"Wyoming","GDP_SAS-1","millions of current dollars",14070
1994,"Wyoming","RGDP_SAS-1","millions of chained 1997 dollars",15105
1994,"Wyoming","PCRGDP_SAS-1","chained 1997 dollars",31450
1995,"Alabama","GDP_SAS-1","millions of current dollars",95819
1995,"Alabama","RGDP_SAS-1","millions of chained 1997 dollars",98024
1995,"Alabama","PCRGDP_SAS-1","chained 1997 dollars",22813
1995,"Alaska","GDP_SAS-1","millions of current dollars",25449
1995,"Alaska","RGDP_SAS-1","millions of chained 1997 dollars",27608
1995,"Alaska","PCRGDP_SAS-1","chained 1997 dollars",45678
1995,"Arizona","GDP_SAS-1","millions of current dollars",109906
1995,"Arizona","RGDP_SAS-1","millions of chained 1997 dollars",112019
1995,"Arizona","PCRGDP_SAS-1","chained 1997 dollars",25272
1995,"Arkansas","GDP_SAS-1","millions of current dollars",54612
1995,"Arkansas","RGDP_SAS-1","millions of chained 1997 dollars",55836
1995,"Arkansas","PCRGDP_SAS-1","chained 1997 dollars",22023
1995,"California","GDP_SAS-1","millions of current dollars",911577
1995,"California","RGDP_SAS-1","millions of chained 1997 dollars",940599
1995,"California","PCRGDP_SAS-1","chained 1997 dollars",29675
1995,"Colorado","GDP_SAS-1","millions of current dollars",112708
1995,"Colorado","RGDP_SAS-1","millions of chained 1997 dollars",116821
1995,"Colorado","PCRGDP_SAS-1","chained 1997 dollars",30528
1995,"Connecticut","GDP_SAS-1","millions of current dollars",123212
1995,"Connecticut","RGDP_SAS-1","millions of chained 1997 dollars",128538
1995,"Connecticut","PCRGDP_SAS-1","chained 1997 dollars",38668
1995,"Delaware","GDP_SAS-1","millions of current dollars",27721
1995,"Delaware","RGDP_SAS-1","millions of chained 1997 dollars",29941
1995,"Delaware","PCRGDP_SAS-1","chained 1997 dollars",41030
1995,"District of Columbia","GDP_SAS-1","millions of current dollars",47094
1995,"District of Columbia","RGDP_SAS-1","millions of chained 1997 dollars",49889
1995,"District of Columbia","PCRGDP_SAS-1","chained 1997 dollars",85938
1995,"Far West","GDP_SAS-1","millions of current dollars",1260660
1995,"Far West","RGDP_SAS-1","millions of chained 1997 dollars",1300697
1995,"Far West","PCRGDP_SAS-1","chained 1997 dollars",29734
1995,"Florida","GDP_SAS-1","millions of current dollars",346951
1995,"Florida","RGDP_SAS-1","millions of chained 1997 dollars",358419
1995,"Florida","PCRGDP_SAS-1","chained 1997 dollars",24654
1995,"Georgia","GDP_SAS-1","millions of current dollars",203397
1995,"Georgia","RGDP_SAS-1","millions of chained 1997 dollars",209292
1995,"Georgia","PCRGDP_SAS-1","chained 1997 dollars",28559
1995,"Great Lakes","GDP_SAS-1","millions of current dollars",1204319
1995,"Great Lakes","RGDP_SAS-1","millions of chained 1997 dollars",1235447
1995,"Great Lakes","PCRGDP_SAS-1","chained 1997 dollars",28127
1995,"Hawaii","GDP_SAS-1","millions of current dollars",37763
1995,"Hawaii","RGDP_SAS-1","millions of chained 1997 dollars",39552
1995,"Hawaii","PCRGDP_SAS-1","chained 1997 dollars",33047
1995,"Idaho","GDP_SAS-1","millions of current dollars",27762
1995,"Idaho","RGDP_SAS-1","millions of chained 1997 dollars",27995
1995,"Idaho","PCRGDP_SAS-1","chained 1997 dollars",23779
1995,"Illinois","GDP_SAS-1","millions of current dollars",364451
1995,"Illinois","RGDP_SAS-1","millions of chained 1997 dollars",374858
1995,"Illinois","PCRGDP_SAS-1","chained 1997 dollars",31216
1995,"Indiana","GDP_SAS-1","millions of current dollars",150404
1995,"Indiana","RGDP_SAS-1","millions of chained 1997 dollars",153785
1995,"Indiana","PCRGDP_SAS-1","chained 1997 dollars",26282
1995,"Iowa","GDP_SAS-1","millions of current dollars",73137
1995,"Iowa","RGDP_SAS-1","millions of chained 1997 dollars",74568
1995,"Iowa","PCRGDP_SAS-1","chained 1997 dollars",26006
1995,"Kansas","GDP_SAS-1","millions of current dollars",65282
1995,"Kansas","RGDP_SAS-1","millions of chained 1997 dollars",67531
1995,"Kansas","PCRGDP_SAS-1","chained 1997 dollars",25963
1995,"Kentucky","GDP_SAS-1","millions of current dollars",91915
1995,"Kentucky","RGDP_SAS-1","millions of chained 1997 dollars",94259
1995,"Kentucky","PCRGDP_SAS-1","chained 1997 dollars",24247
1995,"Louisiana","GDP_SAS-1","millions of current dollars",112876
1995,"Louisiana","RGDP_SAS-1","millions of chained 1997 dollars",120333
1995,"Louisiana","PCRGDP_SAS-1","chained 1997 dollars",27481
1995,"Maine","GDP_SAS-1","millions of current dollars",28153
1995,"Maine","RGDP_SAS-1","millions of chained 1997 dollars",28769
1995,"Maine","PCRGDP_SAS-1","chained 1997 dollars",23136
1995,"Maryland","GDP_SAS-1","millions of current dollars",139070
1995,"Maryland","RGDP_SAS-1","millions of chained 1997 dollars",144424
1995,"Maryland","PCRGDP_SAS-1","chained 1997 dollars",28486
1995,"Massachusetts","GDP_SAS-1","millions of current dollars",196409
1995,"Massachusetts","RGDP_SAS-1","millions of chained 1997 dollars",203189
1995,"Massachusetts","PCRGDP_SAS-1","chained 1997 dollars",33085
1995,"Michigan","GDP_SAS-1","millions of current dollars",256615
1995,"Michigan","RGDP_SAS-1","millions of chained 1997 dollars",264125
1995,"Michigan","PCRGDP_SAS-1","chained 1997 dollars",27296
1995,"Mideast","GDP_SAS-1","millions of current dollars",1372998
1995,"Mideast","RGDP_SAS-1","millions of chained 1997 dollars",1426803
1995,"Mideast","PCRGDP_SAS-1","chained 1997 dollars",31576
1995,"Minnesota","GDP_SAS-1","millions of current dollars",135124
1995,"Minnesota","RGDP_SAS-1","millions of chained 1997 dollars",138724
1995,"Minnesota","PCRGDP_SAS-1","chained 1997 dollars",29768
1995,"Mississippi","GDP_SAS-1","millions of current dollars",54984
1995,"Mississippi","RGDP_SAS-1","millions of chained 1997 dollars",56528
1995,"Mississippi","PCRGDP_SAS-1","chained 1997 dollars",20762
1995,"Missouri","GDP_SAS-1","millions of current dollars",140060
1995,"Missouri","RGDP_SAS-1","millions of chained 1997 dollars",144371
1995,"Missouri","PCRGDP_SAS-1","chained 1997 dollars",26843
1995,"Montana","GDP_SAS-1","millions of current dollars",17519
1995,"Montana","RGDP_SAS-1","millions of chained 1997 dollars",18036
1995,"Montana","PCRGDP_SAS-1","chained 1997 dollars",20576
1995,"Nebraska","GDP_SAS-1","millions of current dollars",45111
1995,"Nebraska","RGDP_SAS-1","millions of chained 1997 dollars",46556
1995,"Nebraska","PCRGDP_SAS-1","chained 1997 dollars",28096
1995,"Nevada","GDP_SAS-1","millions of current dollars",49249
1995,"Nevada","RGDP_SAS-1","millions of chained 1997 dollars",51081
1995,"Nevada","PCRGDP_SAS-1","chained 1997 dollars",32297
1995,"New England","GDP_SAS-1","millions of current dollars",419090
1995,"New England","RGDP_SAS-1","millions of chained 1997 dollars",433600
1995,"New England","PCRGDP_SAS-1","chained 1997 dollars",32184
1995,"New Hampshire","GDP_SAS-1","millions of current dollars",31876
1995,"New Hampshire","RGDP_SAS-1","millions of chained 1997 dollars",32379
1995,"New Hampshire","PCRGDP_SAS-1","chained 1997 dollars",27972
1995,"New Jersey","GDP_SAS-1","millions of current dollars",263468
1995,"New Jersey","RGDP_SAS-1","millions of chained 1997 dollars",271764
1995,"New Jersey","PCRGDP_SAS-1","chained 1997 dollars",33621
1995,"New Mexico","GDP_SAS-1","millions of current dollars",42146
1995,"New Mexico","RGDP_SAS-1","millions of chained 1997 dollars",42733
1995,"New Mexico","PCRGDP_SAS-1","chained 1997 dollars",24839
1995,"New York","GDP_SAS-1","millions of current dollars",582656
1995,"New York","RGDP_SAS-1","millions of chained 1997 dollars",608937
1995,"New York","PCRGDP_SAS-1","chained 1997 dollars",32873
1995,"North Carolina","GDP_SAS-1","millions of current dollars",193467
1995,"North Carolina","RGDP_SAS-1","millions of chained 1997 dollars",199056
1995,"North Carolina","PCRGDP_SAS-1","chained 1997 dollars",27102
1995,"North Dakota","GDP_SAS-1","millions of current dollars",14842
1995,"North Dakota","RGDP_SAS-1","millions of chained 1997 dollars",15325
1995,"North Dakota","PCRGDP_SAS-1","chained 1997 dollars",23657
1995,"Ohio","GDP_SAS-1","millions of current dollars",297538
1995,"Ohio","RGDP_SAS-1","millions of chained 1997 dollars",304834
1995,"Ohio","PCRGDP_SAS-1","chained 1997 dollars",27211
1995,"Oklahoma","GDP_SAS-1","millions of current dollars",70859
1995,"Oklahoma","RGDP_SAS-1","millions of chained 1997 dollars",73889
1995,"Oklahoma","PCRGDP_SAS-1","chained 1997 dollars",22335
1995,"Oregon","GDP_SAS-1","millions of current dollars",81554
1995,"Oregon","RGDP_SAS-1","millions of chained 1997 dollars",81919
1995,"Oregon","PCRGDP_SAS-1","chained 1997 dollars",25725
1995,"Pennsylvania","GDP_SAS-1","millions of current dollars",312989
1995,"Pennsylvania","RGDP_SAS-1","millions of chained 1997 dollars",321832
1995,"Pennsylvania","PCRGDP_SAS-1","chained 1997 dollars",26383
1995,"Plains","GDP_SAS-1","millions of current dollars",491609
1995,"Plains","RGDP_SAS-1","millions of chained 1997 dollars",505631
1995,"Plains","PCRGDP_SAS-1","chained 1997 dollars",27258
1995,"Rhode Island","GDP_SAS-1","millions of current dollars",25550
1995,"Rhode Island","RGDP_SAS-1","millions of chained 1997 dollars",26552
1995,"Rhode Island","PCRGDP_SAS-1","chained 1997 dollars",26108
1995,"Rocky Mountain","GDP_SAS-1","millions of current dollars",219344
1995,"Rocky Mountain","RGDP_SAS-1","millions of chained 1997 dollars",226604
1995,"Rocky Mountain","PCRGDP_SAS-1","chained 1997 dollars",27041
1995,"South Carolina","GDP_SAS-1","millions of current dollars",87248
1995,"South Carolina","RGDP_SAS-1","millions of chained 1997 dollars",89046
1995,"South Carolina","PCRGDP_SAS-1","chained 1997 dollars",23755
1995,"South Dakota","GDP_SAS-1","millions of current dollars",18054
1995,"South Dakota","RGDP_SAS-1","millions of chained 1997 dollars",18520
1995,"South Dakota","PCRGDP_SAS-1","chained 1997 dollars",25097
1995,"Southeast","GDP_SAS-1","millions of current dollars",1600714
1995,"Southeast","RGDP_SAS-1","millions of chained 1997 dollars",1651779
1995,"Southeast","PCRGDP_SAS-1","chained 1997 dollars",25569
1995,"Southwest","GDP_SAS-1","millions of current dollars",730636
1995,"Southwest","RGDP_SAS-1","millions of chained 1997 dollars",759372
1995,"Southwest","PCRGDP_SAS-1","chained 1997 dollars",26720
1995,"Tennessee","GDP_SAS-1","millions of current dollars",137061
1995,"Tennessee","RGDP_SAS-1","millions of chained 1997 dollars",140814
1995,"Tennessee","PCRGDP_SAS-1","chained 1997 dollars",26434
1995,"Texas","GDP_SAS-1","millions of current dollars",507725
1995,"Texas","RGDP_SAS-1","millions of chained 1997 dollars",530666
1995,"Texas","PCRGDP_SAS-1","chained 1997 dollars",27991
1995,"United States","GDP_SAS-1","millions of current dollars",7299372
1995,"United States","RGDP_SAS-1","millions of chained 1997 dollars",7539096
1995,"United States","PCRGDP_SAS-1","chained 1997 dollars",28313
1995,"Utah","GDP_SAS-1","millions of current dollars",46746
1995,"Utah","RGDP_SAS-1","millions of chained 1997 dollars",48212
1995,"Utah","PCRGDP_SAS-1","chained 1997 dollars",23936
1995,"Vermont","GDP_SAS-1","millions of current dollars",13891
1995,"Vermont","RGDP_SAS-1","millions of chained 1997 dollars",14211
1995,"Vermont","PCRGDP_SAS-1","chained 1997 dollars",24127
1995,"Virginia","GDP_SAS-1","millions of current dollars",186236
1995,"Virginia","RGDP_SAS-1","millions of chained 1997 dollars",193402
1995,"Virginia","PCRGDP_SAS-1","chained 1997 dollars",28993
1995,"Washington","GDP_SAS-1","millions of current dollars",155069
1995,"Washington","RGDP_SAS-1","millions of chained 1997 dollars",160182
1995,"Washington","PCRGDP_SAS-1","chained 1997 dollars",29225
1995,"West Virginia","GDP_SAS-1","millions of current dollars",36149
1995,"West Virginia","RGDP_SAS-1","millions of chained 1997 dollars",36902
1995,"West Virginia","PCRGDP_SAS-1","chained 1997 dollars",20235
